Url|标题|时间|介绍|公司|所属行业|子行业|地区|轮次|融资额|股权占比|投资方
https://www.itjuzi.com/investevents/10178|西班牙按需太阳能服务提供商Bright完成400万美元种子投资|2015.8.5|Bright是墨西哥一家太阳能面板安装及分销创业公司，助用户免费安装太阳能面板，随后收取服务费。目前，Bright完成400万美元种子投资，FelicisVentures、FirstRound、MaxLevchin、PatrickCollison、YCombinator投资。Bright为YC上一期孵化项目。|BRIGHT-2|硬件|其他硬件|欧洲·西班牙|种子轮|400万美元|未透露|FelicisVentures,FirstRoundCapital,YCombinator-YC
https://www.itjuzi.com/investevents/10175|澳大利亚威客众包服务网站Freelancer获4500万美元私募投资|2015.8.5|Freelancer是澳大利亚一家在线自由职业者众包服务提供商，所有企业和个人都可以在Freelancer.com上寻找到自己需要的IT外包服务。目前，Freelancer获4500万美元私募投资，具体投资方未透露。|Freelancer|企业服务|人力资源|大洋洲·澳大利亚|战略投资|4500万美元|未透露|
https://www.itjuzi.com/investevents/10169|印度按需配送公司Pickingo获得130万美元种子投资|2015.8.5|Pickingo是印度一家按需配送公司，服务线上线下的B端商家，为商家提供及时性物流配送服务，同时还为商家提供“反向物流”的特色服务。目前，Pickingo获得130万美元种子投资，OriosVenturePartners、ZishaanHayath投资。|Pickingo|电子商务|快递物流|亚洲·印度|种子轮|130万美元|未透露|
https://www.itjuzi.com/investevents/10177|酒店收益管理服务商Duetto获得3000万美元C轮投资|2015.8.5|Duetto成立于2012年，是一家酒店定价SaaS工具开发商，基于各类用户数据及信息，为酒店提供定价策略、分销渠道建议等服务。目前，Duetto获得3000万美元C轮投资，由IconVentures领投AccelPartners、AltimeterCapital、BatteryVentures、LelandPillsbury、MarcBenioff跟投。|Duetto|工具软件|实用工具|北美洲·美国|C轮|3000万美元|未透露|AccelPartners,AltimeterCapital,BatteryVentures
https://www.itjuzi.com/investevents/10176|芬兰手游工作室Seriously获1800万美元A轮投资|2015.8.5|Seriously是芬兰一家手游公司，通过以北欧游戏为核心，打造一个娱乐品牌。工作室联合创始人曾在《愤怒的小鸟》开发商担任高管。目前，Seriously获1800万美元A轮投资，Northzone领投，KoreaInvestmentPartners和UpfrontVentures、SunstoneCapital和DaherCapital都有参投。|Seriously|游戏|手机游戏|北美洲·美国|A轮|1800万美元|未透露|Northzone,KoreaInvestmentPartners韩投伙伴,UpfrontVentures,SunstoneCapital,DaherCapital
https://www.itjuzi.com/investevents/10160|iOS输入法riffsy获350万美元A轮投资|2015.8.4|Riffsy成立于2014年2月，是一家支持GIF图和短视频分享的iOS输入法，其拥有一个由用户创造的庞大的GIF表情图库。目前，riffsy获350万美元A轮投资，MenloVentures领投，RedpointVentures等跟投。|Riffsy|工具软件|实用工具|北美洲·美国|A轮|350万美元|未透露|MenloVentures,红点投资RedpointVentures
https://www.itjuzi.com/investevents/10829|存储技术公司crossbar获得3500万美元D轮投资|2015.8.4|Crossbar是一家主打新一代存储技术的创新公司，其研发的芯片半导体仪器高速低耗的性能著称。目前，crossbar获得3500万美元D轮投资，由TychePartners领投，ArtimanVentures、CBCCapital等跟投。|Crossbar|硬件|芯片半导体|北美洲·美国|D轮|3500万美元|未透露|宽带资本CBC
https://www.itjuzi.com/investevents/10157|菲律宾客户忠诚度服务公司TheKard获得37.2万美元种子投资|2015.8.4|MobKard是TheKard旗下推出的新产品，其母公司TheKard是一家客户忠诚度服务公司，基于地理位置，提供客户忠诚度解决方案。目前，TheKard获得37.2万美元种子投资，Globaltronics投资。|MobKard|企业服务|行业解决方案|亚洲·菲律宾|种子轮|37万美元|未透露|
https://www.itjuzi.com/investevents/10158|印度本地生活平台Little获得5000万美元风险投资|2015.8.4|Little是一个帮助用户寻找本地电影、水疗、餐厅服务的印度移动应用。目前，Little获得5000万美元风险投资，Paytm领投，SAIFPartners、TigerGlobalManagement等。|Little|本地生活|生活综合服务|亚洲·印度|战略投资|5000万美元|未透露|TigerGlobalManagement(老虎国外)
https://www.itjuzi.com/investevents/10151|云集成环境开发平台Koding获得1000万美元投资|2015.8.4|Koding是一个为开发者提供集成开发环境的云平台，其集成开发环境不依赖于个人配置，因此允许同一公司不同地区甚至不同时区的开发者方便地远程协作。目前，Koding获得1000万美元投资，500Startups、KhoslaVentures、MatrixPartners、RTPVentures等投资。|Koding|企业服务|企业IT服务|北美洲·美国|B轮|1000万美元|未透露|500Startups,KhoslaVentures,MatrixPartners经纬海外
https://www.itjuzi.com/investevents/10159|云安全服务Zscaler获3800万美元B轮投资|2015.8.4|Zscaler是一家云安全服务商，主要为小型企业和团体提供云安全服务，包括网络安全、邮件安全和移动数据安全等，同时还为客户提供数据丢失保护服务。目前，Zscaler获3800万美元B轮投资，目前，Zscaler获3800万美元B轮投资，TPGGrowth领投，EMC、lightspeedventurepartners跟投。|Zscaler|企业服务|行业解决方案|北美洲·美国|B轮|3800万美元|未透露|TPGGrowth新桥资本,LightspeedVenturePartners美国光速
https://www.itjuzi.com/investevents/10130|虚拟现实平台WEVR获得HTC1000万美元战略投资|2015.8.3|WEVR是一个开放虚拟现实平台与社区，使创作者能制定并发布他们的项目到所有的虚拟现实头显平台上。目前，WEVR获得HTC1000万美元战略投资。|WEVR|硬件|硬件媒体及社区|北美洲·美国|战略投资|数千万美元|未透露|宏达电HTC
https://www.itjuzi.com/investevents/10136|国际物流集团Apex获得8000万美元战略投资|2015.8.3|Apex是美国一家物流公司，公司在中国至美国的主要航线中均占据领先市场地位，同时公司还经营海运货代业务，并正不断拓展其业务范围，以为客户提供更全面的物流增值服务。目前，Apex获得8000万美元战略投资，PE安博凯直投基金|Apex|电子商务|快递物流|北美洲·美国|战略投资|8000万美元|未透露|
https://www.itjuzi.com/investevents/10138|印度线上汽车销售平台Droom获得1600万美元A轮投资|2015.8.3|DroomTechnologyPrivateLimited是印度的在线二手和新车交易平台，其特点是为买家提供了很多售后保障。目前，Droom获得1600万美元A轮投资，LightboxVentures领投，BeenosPartners跟投。|Droom|电子商务|大宗商品|亚洲·印度|A轮|1600万美元|未透露|LightboxVentures
https://www.itjuzi.com/investevents/10137|智能硬件创业公司Light获得2500万美元B轮投资|2015.8.3|light是一家位于美国硅谷PaloAlto的照相技术创业公司，旨在在开发基于艺术性和科学性构想的摄影新技术，以求带给小型移动设备更高质量的摄影体验。目前，Light获得2500万美元B轮投资。|light|硬件|电子数码|北美洲·美国|B轮|数千万美元|未透露|
https://www.itjuzi.com/investevents/10139|印度移动商务平台LazyLad获50万美元A轮投资|2015.8.3|LazyLad是印度一个移动电商平台，将用户与附近的零售商联系在一起，让他们更加轻松的将货物卖给附近的消费者。目前，LazyLad获50万美元A轮投资，GHVAcceleratorHirokazuHirokazu等投资。|LazyLad|电子商务|综合电商|亚洲·印度|天使轮|50万美元|未透露|
https://www.itjuzi.com/investevents/10093|无人机租赁平台DroneBase获得大疆种子投资|2015.7.31|DroneBase是一个无人机租赁平台，能为客户提供无人机拍照和摄像服务，让客户不必为购买和操作无人机烦恼。目前，DroneBase获得大疆种子投资。|DroneBase|硬件|飞行器|北美洲·美国|种子轮|未透露|未透露|
https://www.itjuzi.com/investevents/10104|西班牙机票退款平台Caravelo获百万欧元风险投资|2015.7.31|Caravelo是一个西班牙机票退款服务商，以机票转售切入，致力于帮助乘客退掉不可退款的机票。目前，Caravelo获百万欧元风险投资，投资方为HRVentures、FIDES等。|Caravelo|旅游|交通住宿|欧洲·西班牙|战略投资|100万欧元|未透露|
https://www.itjuzi.com/investevents/10072|越南点评网站Foody一个月内连续获得B、C轮投资|2015.7.30|Foody是越南一个餐厅点评应用，此外公司业务除餐厅点评领域，还延伸至食品外卖、餐厅预订，以及美容和保健领域等。目前，Foody一个月内连续获得B、C轮投资，具体金额和机构未透露。|Foody|本地生活|美食餐饮|亚洲·越南|C轮|未透露|未透露|
https://www.itjuzi.com/investevents/10075|虚拟现实技术公司AltspaceVR获1030万美元A轮融资|2015.7.30|AltspaceVR成立于2013年，是一家虚拟现实技术公司，可以将二维的网页变身为全息体验，并同样可以播放流媒体、打游戏等。目前，AltspaceVR获1030万美元A轮融资，腾讯、DolbyFamilyVentures、ComcastVentures等投资。|AltspaceVR|文化娱乐体育|其他文娱服务|北美洲·美国|A轮|1030万美元|未透露|腾讯,ComcastVentures
https://www.itjuzi.com/investevents/10076|印度在线家装平台Livespace获得硅谷天使投资人投资|2015.7.30|Livspace是印度一家在线家装平台，用户在这里将可以找到最优秀的室内设计师，并且针对自家户型进行个性化选择，同时与家装设计师社区取得联系。目前，Livespace获得来自硅谷的天使投资人GokulRajaram的340万美元投资。除了提供资金之外，Rajaram还加入了这家公司的董事会，任职“特别顾问”。|Livspace|房产服务|装修装潢|亚洲·印度|A轮|340万美元|未透露|
https://www.itjuzi.com/investevents/10078|数字营销公司Radius获得5000万美元D轮投资|2015.7.30|Radius成立于2009年，是一家为中小企业提供营销技术和解决方案的公司，尤其是面向销售和市场人员提供公司信息聚合、潜在客户分析、客户关系管理等服务。目前，Radius获得5000万美元D轮投资，AMECloudVentures、BlueRunVentures、Formation8、FoundersFund、GlynnCapitalManagement、SalesforceVentures、YuanCapital等投资。|Radius|企业服务|销售营销|北美洲·美国|D轮|5000万美元|未透露|AMECloudVentures,BlueRunVentures,Formation8,FoundersFund,GlynnCapitalManagement
https://www.itjuzi.com/investevents/10066|为小型诊所提供数字化管理工具的Kareo获5500万美元融资|2015.7.30|Kareo提供一款网络软件，小型执业医师运营他们的业务同时从保险公司和患者处获取报酬。Kareo的解决方案可覆盖小型医疗组织日常运作，从在线编排工作日程、电子账单系统以及电子病历系统EHR。目前，Kareo的客户群体已包括超过3万名医生及医务人员，约3.75万家小型诊所。今天获得了来自MontreuxEquityPartners领投以及SilverLakeWaterman等投资跟投的5500万美元融资。这笔资金将用来帮助Kareo继续拓宽美国市场，开发更多移动端配套工具。|Kareo|医疗健康|医疗信息化|北美洲·美国|天使轮|5500万美元|未透露|MontreuxEquityPartners,银湖投资SilverLake
https://www.itjuzi.com/investevents/10053|代码管理网站GitHub获得2.5亿美元B轮投资|2015.7.29|GitHub代码管理网站，通过在GitHub上开展开源项目，以及为开源项目贡献代码，企业也可以更好地吸引开发者，完成招聘。目前，GitHub获得2.5亿美元B轮投资，SequoiaCapital领投，AndreessenHorowitz、InstitutionalVenturePartners(IVP)、ThriveCapital跟投。|GitHub|企业服务|行业解决方案|北美洲·美国|B轮|2.5亿美元|未透露|SequoiaCapital(红杉海外),AndreessenHorowitz,InstitutionalVenturePartners,Thrivecapital
https://www.itjuzi.com/investevents/10046|社交体育游戏公司DraftKings获得3亿美元E轮投资|2015.7.29|DraftKings成立于2012年，是一家在线体育社交游戏公司，主要围绕体育知识进行游戏比赛的设置，可以允许用户用真钱下注。目前，DraftKings获得3亿美元E轮投资，21stCenturyFox、AtlasVenture、KraftGroup、MajorLeagueBaseballVentures、MajorLeagueSoccer、NationalHockeyLeague、TheRaineGroup等。|DraftKings|游戏|社交游戏|北美洲·美国|E轮|3亿美元|未透露|21stCenturyFox,AtlasVenture,TheRaineGroup
https://www.itjuzi.com/investevents/10035|印度物流公司Opinio获$130万投资|2015.7.29|Opinio是印度一家跨区域的物流创业公司，通过周转时间的算法，来提交物流人员运转效率。目前，Opinio获$130万投资，加速合伙公司和TracxnLabs投资。|Opinio|电子商务|快递物流|亚洲·印度|天使轮|130万美元|未透露|
https://www.itjuzi.com/investevents/11746|游戏主机创业公司Ouya获得阿里巴巴1000万美元投资|2015.7.29|Ouya是一个游戏设备研发商，其开发了首个面向电视的开放平台，提供了1000多款游戏。近日Ouya获得阿里巴巴1000万美元投资。|Ouya|游戏|游戏发行及渠道|北美洲·美国|战略投资|1000万美元|未透露|阿里巴巴
https://www.itjuzi.com/investevents/10047|医疗成像技术公司ButterflyNetwork获1亿美元B轮投资|2015.7.29|ButterflyNetwork成立于2011年，是一家医疗成像技术公司，该公司通过开发出一种新型医学成像设备来建立一个收集数以千计图像的数据库，然后使用人工智能技术从中获得新的临床治疗手段。目前，ButterflyNetwork获1亿美元B轮投资，具体投资机构未透露。|ButterflyNetwork|医疗健康|医疗综合服务|北美洲·美国|B轮|1亿美元|未透露|
https://www.itjuzi.com/investevents/10044|旅行房屋租赁搜索引擎Tripping获1600万美元B轮投资|2015.7.29|Tripping是一个旅行房屋租赁搜索引擎，能够提供廉价租房或豪华宅邸等多种类型。目前，Tripping获1600万美元B轮投资，ErikBlachford、SteadfastVentureCapital等。|Tripping|旅游|旅游综合服务|北美洲·美国|B轮|1600万美元|未透露|
https://www.itjuzi.com/investevents/10025|印度家居电商网站Pepperfry.com获得1亿美元D轮投资|2015.7.28|Pepperfry是印度孟买的一个家居电商网站，提供包括家具、家居装饰、厨房和餐饮、家政服务、健身、休闲和宠物用品等一站式产品供应。目前，Pepperfry.com获得1亿美元D轮投资，高盛集团、Zodius科技基金领投，NorwestVenturePartners、BertelsmannIndia参投。|Pepperfry|电子商务|家居建材|北美洲·美国|D轮|1亿美元|未透露|GoldmanSachs高盛(国外),NorwestVenturePartners,Bertelsmann贝塔斯曼(国外)
https://www.itjuzi.com/investevents/10020|移动支付公司Stripe获得Visa投资|2015.7.28|Stripe成立于2010年，是一家来自美国的支付解决方案服务商，为开发者或商家提供支付API接口或代码，即可让商家的网站、移动APP等支持信用卡付款等。目前，Stripe获得Visa投资，具体投资金额未透露。|Stripe|金融|支付|北美洲·美国|D轮|未透露|未透露|
https://www.itjuzi.com/investevents/10018|趣天网母公司Giosis获8120万美金A轮投资|2015.7.28|趣天网Qoo10是Giosis集团旗下的购物网站，其母公司是Giosis是eBay合作投资的企业，致力于整合全亚洲资源为目的。目前，Giosis获8120万美金A轮投资，SingaporePressHoldings领投，BrooksideCapital、eBay、OakInvestmentPartners、SabanCapitalGroup参投。|趣天网Qoo10|电子商务|综合电商|亚洲·新加坡|A轮|8210万美元|未透露|SingaporePressHoldings,BrooksideCapital,eBay,OakInvestmentPartners
https://www.itjuzi.com/investevents/10088|在线法律工作需求平台UpCounsel获得1000万美元A轮融资|2015.7.28|UpCounsel是一个在线法律工作需求平台，帮助企业雇佣和管理值得信任的律师，在本轮获得1000万美元A轮融资。|UpCounsel|企业服务|法律财会|北美洲·美国|A轮|1000万美元|未透露|MenloVentures,Homebrew,MetamorphicVentures
https://www.itjuzi.com/investevents/10068|在线自主学习平台Acrobatiq获得980万美元A轮融资|2015.7.28|Acrobatiq是一家提供个性化、自主学习体验的美国在线学习平台，公司日前获得980万美元A轮投资，盖茨基金会、DraperTriangle、HearstVentures联合投资。|Acrobatiq|教育|大学生教育|北美洲·美国|A轮|980万美元|未透露|盖茨基金会（Bill&MelindaGatesFoundation）,DraperTriangle,赫斯特HearstVentures
